instant,dteday,hr,weathersit,temp,hum,windspeed,cnt_x,season,yr,mnth,holiday,weekday,workingday,cnt_y
1466,2011-03-06,09:00:00,Cloudy,17.22,100.0,19.0012,22,Spring,2011,March,0,Sunday,0,605
1467,2011-03-06,10:00:00,Cloudy,17.22,100.0,19.999499999999998,31,Spring,2011,March,0,Sunday,0,605
1468,2011-03-06,11:00:00,Cloudy,17.22,100.0,15.001299999999999,62,Spring,2011,March,0,Sunday,0,605
1469,2011-03-06,12:00:00,Cloudy,18.86,94.0,22.0028,79,Spring,2011,March,0,Sunday,0,605
1470,2011-03-06,13:00:00,Cloudy,18.86,94.0,23.9994,105,Spring,2011,March,0,Sunday,0,605
1471,2011-03-06,14:00:00,Light Snow/Rain,18.04,100.0,15.001299999999999,39,Spring,2011,March,0,Sunday,0,605
1472,2011-03-06,15:00:00,Light Snow/Rain,18.04,100.0,15.001299999999999,7,Spring,2011,March,0,Sunday,0,605
1473,2011-03-06,16:00:00,Light Snow/Rain,14.76,100.0,19.0012,11,Spring,2011,March,0,Sunday,0,605
1474,2011-03-06,17:00:00,Light Snow/Rain,13.940000000000001,100.0,19.999499999999998,25,Spring,2011,March,0,Sunday,0,605
1475,2011-03-06,18:00:00,Light Snow/Rain,13.120000000000001,100.0,23.9994,23,Spring,2011,March,0,Sunday,0,605
1476,2011-03-06,19:00:00,Light Snow/Rain,12.299999999999999,100.0,32.9975,11,Spring,2011,March,0,Sunday,0,605
1477,2011-03-06,20:00:00,Light Snow/Rain,11.48,100.0,27.999299999999998,11,Spring,2011,March,0,Sunday,0,605
1478,2011-03-06,21:00:00,Light Snow/Rain,9.84,93.0,40.9973,7,Spring,2011,March,0,Sunday,0,605
1479,2011-03-06,22:00:00,Cloudy,9.02,100.0,26.0027,10,Spring,2011,March,0,Sunday,0,605
1480,2011-03-06,23:00:00,Cloudy,9.02,100.0,27.999299999999998,9,Spring,2011,March,0,Sunday,0,605
1481,2011-03-07,00:00:00,Light Snow/Rain,8.200000000000001,100.0,22.0028,4,Spring,2011,March,0,Monday,1,1872
1482,2011-03-07,01:00:00,Light Snow/Rain,8.200000000000001,100.0,22.0028,2,Spring,2011,March,0,Monday,1,1872
1483,2011-03-07,03:00:00,Clear/Partly Cloudy,8.200000000000001,80.0,39.000699999999995,1,Spring,2011,March,0,Monday,1,1872
1484,2011-03-07,04:00:00,Clear/Partly Cloudy,8.200000000000001,80.0,35.0008,1,Spring,2011,March,0,Monday,1,1872
1485,2011-03-07,05:00:00,Clear/Partly Cloudy,8.200000000000001,75.0,23.9994,1,Spring,2011,March,0,Monday,1,1872
1486,2011-03-07,06:00:00,Clear/Partly Cloudy,8.200000000000001,75.0,26.0027,34,Spring,2011,March,0,Monday,1,1872
1487,2011-03-07,07:00:00,Clear/Partly Cloudy,8.200000000000001,75.0,27.999299999999998,91,Spring,2011,March,0,Monday,1,1872
1488,2011-03-07,08:00:00,Clear/Partly Cloudy,8.200000000000001,75.0,26.0027,211,Spring,2011,March,0,Monday,1,1872
1489,2011-03-07,09:00:00,Clear/Partly Cloudy,9.02,64.0,31.0009,134,Spring,2011,March,0,Monday,1,1872
1490,2011-03-07,10:00:00,Clear/Partly Cloudy,9.84,60.0,19.999499999999998,58,Spring,2011,March,0,Monday,1,1872
1491,2011-03-07,11:00:00,Clear/Partly Cloudy,10.66,48.0,30.002599999999997,60,Spring,2011,March,0,Monday,1,1872
1492,2011-03-07,12:00:00,Clear/Partly Cloudy,12.299999999999999,42.0,27.999299999999998,96,Spring,2011,March,0,Monday,1,1872
1493,2011-03-07,13:00:00,Clear/Partly Cloudy,13.120000000000001,36.0,26.0027,70,Spring,2011,March,0,Monday,1,1872
1494,2011-03-07,14:00:00,Clear/Partly Cloudy,13.120000000000001,36.0,27.999299999999998,77,Spring,2011,March,0,Monday,1,1872
1495,2011-03-07,15:00:00,Clear/Partly Cloudy,13.940000000000001,31.0,26.0027,96,Spring,2011,March,0,Monday,1,1872
1496,2011-03-07,16:00:00,Clear/Partly Cloudy,13.940000000000001,31.0,23.9994,122,Spring,2011,March,0,Monday,1,1872
1497,2011-03-07,17:00:00,Clear/Partly Cloudy,13.940000000000001,28.999999999999996,23.9994,233,Spring,2011,March,0,Monday,1,1872
1498,2011-03-07,18:00:00,Clear/Partly Cloudy,13.120000000000001,31.0,15.001299999999999,233,Spring,2011,March,0,Monday,1,1872
1499,2011-03-07,19:00:00,Clear/Partly Cloudy,12.299999999999999,33.0,15.001299999999999,145,Spring,2011,March,0,Monday,1,1872
1500,2011-03-07,20:00:00,Clear/Partly Cloudy,12.299999999999999,33.0,11.0014,92,Spring,2011,March,0,Monday,1,1872
1501,2011-03-07,21:00:00,Clear/Partly Cloudy,11.48,38.0,15.001299999999999,54,Spring,2011,March,0,Monday,1,1872
1502,2011-03-07,22:00:00,Clear/Partly Cloudy,10.66,48.0,11.0014,35,Spring,2011,March,0,Monday,1,1872
1503,2011-03-07,23:00:00,Clear/Partly Cloudy,11.48,48.0,0.0,22,Spring,2011,March,0,Monday,1,1872
1504,2011-03-08,00:00:00,Clear/Partly Cloudy,10.66,48.0,6.0032,10,Spring,2011,March,0,Tuesday,1,2133
1505,2011-03-08,01:00:00,Clear/Partly Cloudy,9.84,52.0,8.9981,4,Spring,2011,March,0,Tuesday,1,2133
1506,2011-03-08,02:00:00,Clear/Partly Cloudy,9.84,52.0,8.9981,1,Spring,2011,March,0,Tuesday,1,2133
1507,2011-03-08,03:00:00,Clear/Partly Cloudy,9.84,52.0,6.0032,7,Spring,2011,March,0,Tuesday,1,2133
1508,2011-03-08,04:00:00,Clear/Partly Cloudy,9.02,64.0,0.0,2,Spring,2011,March,0,Tuesday,1,2133
1509,2011-03-08,05:00:00,Clear/Partly Cloudy,8.200000000000001,69.0,7.0015,10,Spring,2011,March,0,Tuesday,1,2133
1510,2011-03-08,06:00:00,Clear/Partly Cloudy,8.200000000000001,59.0,0.0,45,Spring,2011,March,0,Tuesday,1,2133
1511,2011-03-08,07:00:00,Clear/Partly Cloudy,7.38,64.0,8.9981,128,Spring,2011,March,0,Tuesday,1,2133
1512,2011-03-08,08:00:00,Clear/Partly Cloudy,9.02,55.00000000000001,12.998000000000001,257,Spring,2011,March,0,Tuesday,1,2133
1513,2011-03-08,09:00:00,Clear/Partly Cloudy,10.66,41.0,11.0014,151,Spring,2011,March,0,Tuesday,1,2133
1514,2011-03-08,10:00:00,Cloudy,12.299999999999999,33.0,12.998000000000001,71,Spring,2011,March,0,Tuesday,1,2133
1515,2011-03-08,11:00:00,Cloudy,14.76,25.0,11.0014,78,Spring,2011,March,0,Tuesday,1,2133
1516,2011-03-08,12:00:00,Cloudy,14.76,23.0,0.0,99,Spring,2011,March,0,Tuesday,1,2133
1517,2011-03-08,13:00:00,Cloudy,15.58,25.0,7.0015,98,Spring,2011,March,0,Tuesday,1,2133
1518,2011-03-08,14:00:00,Cloudy,15.58,20.0,0.0,72,Spring,2011,March,0,Tuesday,1,2133
1519,2011-03-08,15:00:00,Cloudy,14.76,18.0,0.0,112,Spring,2011,March,0,Tuesday,1,2133
1520,2011-03-08,16:00:00,Clear/Partly Cloudy,15.58,27.0,11.0014,108,Spring,2011,March,0,Tuesday,1,2133
1521,2011-03-08,17:00:00,Clear/Partly Cloudy,14.76,27.0,15.001299999999999,248,Spring,2011,March,0,Tuesday,1,2133
1522,2011-03-08,18:00:00,Clear/Partly Cloudy,13.940000000000001,27.0,12.998000000000001,235,Spring,2011,March,0,Tuesday,1,2133
1523,2011-03-08,19:00:00,Clear/Partly Cloudy,13.940000000000001,31.0,7.0015,150,Spring,2011,March,0,Tuesday,1,2133
1524,2011-03-08,20:00:00,Clear/Partly Cloudy,13.120000000000001,39.0,6.0032,76,Spring,2011,March,0,Tuesday,1,2133
1525,2011-03-08,21:00:00,Clear/Partly Cloudy,12.299999999999999,49.0,12.998000000000001,75,Spring,2011,March,0,Tuesday,1,2133
1526,2011-03-08,22:00:00,Clear/Partly Cloudy,12.299999999999999,49.0,15.001299999999999,55,Spring,2011,March,0,Tuesday,1,2133
1527,2011-03-08,23:00:00,Clear/Partly Cloudy,11.48,61.0,12.998000000000001,41,Spring,2011,March,0,Tuesday,1,2133
1528,2011-03-09,00:00:00,Clear/Partly Cloudy,10.66,65.0,6.0032,9,Spring,2011,March,0,Wednesday,1,1891
1529,2011-03-09,01:00:00,Clear/Partly Cloudy,10.66,52.0,8.9981,4,Spring,2011,March,0,Wednesday,1,1891
1530,2011-03-09,02:00:00,Clear/Partly Cloudy,10.66,52.0,8.9981,2,Spring,2011,March,0,Wednesday,1,1891
1531,2011-03-09,03:00:00,Clear/Partly Cloudy,9.84,70.0,6.0032,3,Spring,2011,March,0,Wednesday,1,1891
1532,2011-03-09,04:00:00,Clear/Partly Cloudy,9.84,75.0,7.0015,2,Spring,2011,March,0,Wednesday,1,1891
1533,2011-03-09,05:00:00,Cloudy,9.84,81.0,8.9981,8,Spring,2011,March,0,Wednesday,1,1891
1534,2011-03-09,06:00:00,Cloudy,9.84,85.0,7.0015,49,Spring,2011,March,0,Wednesday,1,1891
1535,2011-03-09,07:00:00,Cloudy,9.84,87.0,11.0014,141,Spring,2011,March,0,Wednesday,1,1891
1536,2011-03-09,08:00:00,Cloudy,9.84,87.0,8.9981,249,Spring,2011,March,0,Wednesday,1,1891
1537,2011-03-09,09:00:00,Cloudy,10.66,87.0,16.997899999999998,141,Spring,2011,March,0,Wednesday,1,1891
1538,2011-03-09,10:00:00,Cloudy,12.299999999999999,75.0,16.997899999999998,57,Spring,2011,March,0,Wednesday,1,1891
1539,2011-03-09,11:00:00,Cloudy,13.120000000000001,76.0,26.0027,59,Spring,2011,March,0,Wednesday,1,1891
1540,2011-03-09,12:00:00,Cloudy,13.120000000000001,76.0,16.997899999999998,98,Spring,2011,March,0,Wednesday,1,1891
1541,2011-03-09,13:00:00,Cloudy,13.120000000000001,76.0,23.9994,99,Spring,2011,March,0,Wednesday,1,1891
1542,2011-03-09,14:00:00,Cloudy,13.940000000000001,76.0,19.999499999999998,71,Spring,2011,March,0,Wednesday,1,1891
1543,2011-03-09,15:00:00,Cloudy,14.76,71.0,19.999499999999998,79,Spring,2011,March,0,Wednesday,1,1891
1544,2011-03-09,16:00:00,Cloudy,13.940000000000001,76.0,22.0028,112,Spring,2011,March,0,Wednesday,1,1891
1545,2011-03-09,17:00:00,Cloudy,13.940000000000001,76.0,19.999499999999998,194,Spring,2011,March,0,Wednesday,1,1891
1546,2011-03-09,18:00:00,Cloudy,13.940000000000001,76.0,16.997899999999998,188,Spring,2011,March,0,Wednesday,1,1891
1547,2011-03-09,19:00:00,Cloudy,13.940000000000001,76.0,22.0028,134,Spring,2011,March,0,Wednesday,1,1891
1548,2011-03-09,20:00:00,Cloudy,13.120000000000001,87.0,12.998000000000001,91,Spring,2011,March,0,Wednesday,1,1891
1549,2011-03-09,21:00:00,Cloudy,13.120000000000001,93.0,22.0028,62,Spring,2011,March,0,Wednesday,1,1891
1550,2011-03-09,22:00:00,Light Snow/Rain,13.120000000000001,93.0,11.0014,21,Spring,2011,March,0,Wednesday,1,1891
1551,2011-03-09,23:00:00,Light Snow/Rain,13.940000000000001,93.0,12.998000000000001,18,Spring,2011,March,0,Wednesday,1,1891
1552,2011-03-10,00:00:00,Light Snow/Rain,13.940000000000001,0.0,16.997899999999998,3,Spring,2011,March,0,Thursday,1,623
1553,2011-03-10,01:00:00,Light Snow/Rain,13.940000000000001,0.0,16.997899999999998,2,Spring,2011,March,0,Thursday,1,623
1554,2011-03-10,02:00:00,Light Snow/Rain,13.940000000000001,0.0,16.997899999999998,1,Spring,2011,March,0,Thursday,1,623
1555,2011-03-10,05:00:00,Light Snow/Rain,14.76,0.0,12.998000000000001,3,Spring,2011,March,0,Thursday,1,623
1556,2011-03-10,06:00:00,Light Snow/Rain,14.76,0.0,22.0028,12,Spring,2011,March,0,Thursday,1,623
1557,2011-03-10,07:00:00,Light Snow/Rain,15.58,0.0,15.001299999999999,37,Spring,2011,March,0,Thursday,1,623
1558,2011-03-10,08:00:00,Light Snow/Rain,15.58,0.0,19.0012,44,Spring,2011,March,0,Thursday,1,623
1559,2011-03-10,09:00:00,Light Snow/Rain,16.400000000000002,0.0,15.001299999999999,24,Spring,2011,March,0,Thursday,1,623
1560,2011-03-10,10:00:00,Light Snow/Rain,16.400000000000002,0.0,11.0014,17,Spring,2011,March,0,Thursday,1,623
1561,2011-03-10,11:00:00,Light Snow/Rain,16.400000000000002,0.0,16.997899999999998,11,Spring,2011,March,0,Thursday,1,623
1562,2011-03-10,12:00:00,Light Snow/Rain,17.22,0.0,15.001299999999999,34,Spring,2011,March,0,Thursday,1,623
1563,2011-03-10,13:00:00,Light Snow/Rain,17.22,0.0,15.001299999999999,12,Spring,2011,March,0,Thursday,1,623
1564,2011-03-10,14:00:00,Light Snow/Rain,18.04,0.0,19.999499999999998,12,Spring,2011,March,0,Thursday,1,623
1565,2011-03-10,15:00:00,Light Snow/Rain,18.04,0.0,15.001299999999999,14,Spring,2011,March,0,Thursday,1,623
1566,2011-03-10,16:00:00,Light Snow/Rain,17.22,0.0,16.997899999999998,21,Spring,2011,March,0,Thursday,1,623
1567,2011-03-10,17:00:00,Cloudy,18.04,0.0,26.0027,111,Spring,2011,March,0,Thursday,1,623
1568,2011-03-10,18:00:00,Light Snow/Rain,18.04,0.0,23.9994,82,Spring,2011,March,0,Thursday,1,623
1569,2011-03-10,19:00:00,Light Snow/Rain,18.04,0.0,39.000699999999995,56,Spring,2011,March,0,Thursday,1,623
1570,2011-03-10,20:00:00,Light Snow/Rain,14.76,0.0,22.0028,38,Spring,2011,March,0,Thursday,1,623
1571,2011-03-10,21:00:00,Light Snow/Rain,14.76,0.0,15.001299999999999,28,Spring,2011,March,0,Thursday,1,623
1572,2011-03-10,22:00:00,Cloudy,13.940000000000001,0.0,8.9981,34,Spring,2011,March,0,Thursday,1,623
1573,2011-03-10,23:00:00,Light Snow/Rain,13.940000000000001,0.0,6.0032,27,Spring,2011,March,0,Thursday,1,623
1574,2011-03-11,00:00:00,Cloudy,13.940000000000001,100.0,6.0032,6,Spring,2011,March,0,Friday,1,1977
1575,2011-03-11,01:00:00,Light Snow/Rain,13.940000000000001,100.0,7.0015,8,Spring,2011,March,0,Friday,1,1977
1576,2011-03-11,02:00:00,Light Snow/Rain,13.940000000000001,100.0,7.0015,5,Spring,2011,March,0,Friday,1,1977
1577,2011-03-11,03:00:00,Cloudy,13.120000000000001,93.0,6.0032,2,Spring,2011,March,0,Friday,1,1977
1578,2011-03-11,05:00:00,Clear/Partly Cloudy,12.299999999999999,81.0,15.001299999999999,7,Spring,2011,March,0,Friday,1,1977
1579,2011-03-11,06:00:00,Clear/Partly Cloudy,10.66,81.0,19.0012,32,Spring,2011,March,0,Friday,1,1977
1580,2011-03-11,07:00:00,Clear/Partly Cloudy,10.66,70.0,12.998000000000001,114,Spring,2011,March,0,Friday,1,1977
1581,2011-03-11,08:00:00,Clear/Partly Cloudy,11.48,70.0,16.997899999999998,259,Spring,2011,March,0,Friday,1,1977
1582,2011-03-11,09:00:00,Cloudy,12.299999999999999,61.0,19.0012,156,Spring,2011,March,0,Friday,1,1977
1583,2011-03-11,10:00:00,Cloudy,13.120000000000001,56.99999999999999,19.999499999999998,78,Spring,2011,March,0,Friday,1,1977
1584,2011-03-11,11:00:00,Cloudy,13.120000000000001,56.99999999999999,19.999499999999998,81,Spring,2011,March,0,Friday,1,1977
1585,2011-03-11,12:00:00,Cloudy,13.940000000000001,53.0,16.997899999999998,111,Spring,2011,March,0,Friday,1,1977
1586,2011-03-11,13:00:00,Clear/Partly Cloudy,14.76,53.0,16.997899999999998,107,Spring,2011,March,0,Friday,1,1977
1587,2011-03-11,14:00:00,Cloudy,14.76,50.0,23.9994,89,Spring,2011,March,0,Friday,1,1977
1588,2011-03-11,15:00:00,Cloudy,13.940000000000001,53.0,16.997899999999998,85,Spring,2011,March,0,Friday,1,1977
1589,2011-03-11,16:00:00,Cloudy,13.940000000000001,49.0,19.999499999999998,113,Spring,2011,March,0,Friday,1,1977
1590,2011-03-11,17:00:00,Clear/Partly Cloudy,13.940000000000001,49.0,15.001299999999999,223,Spring,2011,March,0,Friday,1,1977
1591,2011-03-11,18:00:00,Clear/Partly Cloudy,13.120000000000001,49.0,22.0028,153,Spring,2011,March,0,Friday,1,1977
1592,2011-03-11,19:00:00,Clear/Partly Cloudy,12.299999999999999,56.00000000000001,22.0028,118,Spring,2011,March,0,Friday,1,1977
1593,2011-03-11,20:00:00,Clear/Partly Cloudy,12.299999999999999,56.00000000000001,11.0014,76,Spring,2011,March,0,Friday,1,1977
1594,2011-03-11,21:00:00,Cloudy,12.299999999999999,52.0,16.997899999999998,53,Spring,2011,March,0,Friday,1,1977
1595,2011-03-11,22:00:00,Clear/Partly Cloudy,12.299999999999999,52.0,11.0014,64,Spring,2011,March,0,Friday,1,1977
1596,2011-03-11,23:00:00,Clear/Partly Cloudy,12.299999999999999,52.0,16.997899999999998,37,Spring,2011,March,0,Friday,1,1977
1597,2011-03-12,00:00:00,Clear/Partly Cloudy,10.66,60.0,8.9981,34,Spring,2011,March,0,Saturday,0,2132
1598,2011-03-12,01:00:00,Clear/Partly Cloudy,9.84,65.0,12.998000000000001,18,Spring,2011,March,0,Saturday,0,2132
1599,2011-03-12,02:00:00,Clear/Partly Cloudy,9.84,65.0,12.998000000000001,14,Spring,2011,March,0,Saturday,0,2132
1600,2011-03-12,03:00:00,Clear/Partly Cloudy,9.84,65.0,16.997899999999998,7,Spring,2011,March,0,Saturday,0,2132
1601,2011-03-12,04:00:00,Clear/Partly Cloudy,9.84,65.0,16.997899999999998,1,Spring,2011,March,0,Saturday,0,2132
1602,2011-03-12,05:00:00,Clear/Partly Cloudy,9.02,69.0,12.998000000000001,2,Spring,2011,March,0,Saturday,0,2132
1603,2011-03-12,06:00:00,Clear/Partly Cloudy,9.02,75.0,16.997899999999998,4,Spring,2011,March,0,Saturday,0,2132
1604,2011-03-12,07:00:00,Clear/Partly Cloudy,9.84,70.0,12.998000000000001,23,Spring,2011,March,0,Saturday,0,2132
1605,2011-03-12,08:00:00,Clear/Partly Cloudy,10.66,65.0,11.0014,53,Spring,2011,March,0,Saturday,0,2132
1606,2011-03-12,09:00:00,Clear/Partly Cloudy,11.48,65.0,7.0015,101,Spring,2011,March,0,Saturday,0,2132
1607,2011-03-12,10:00:00,Clear/Partly Cloudy,13.120000000000001,66.0,15.001299999999999,99,Spring,2011,March,0,Saturday,0,2132
1608,2011-03-12,11:00:00,Clear/Partly Cloudy,13.940000000000001,49.0,22.0028,119,Spring,2011,March,0,Saturday,0,2132
1609,2011-03-12,12:00:00,Clear/Partly Cloudy,13.940000000000001,53.0,19.0012,158,Spring,2011,March,0,Saturday,0,2132
1610,2011-03-12,13:00:00,Clear/Partly Cloudy,14.76,51.0,23.9994,157,Spring,2011,March,0,Saturday,0,2132
1611,2011-03-12,14:00:00,Clear/Partly Cloudy,16.400000000000002,50.0,30.002599999999997,166,Spring,2011,March,0,Saturday,0,2132
1612,2011-03-12,15:00:00,Clear/Partly Cloudy,17.22,44.0,32.9975,182,Spring,2011,March,0,Saturday,0,2132
1613,2011-03-12,16:00:00,Clear/Partly Cloudy,18.86,41.0,30.002599999999997,244,Spring,2011,March,0,Saturday,0,2132
1614,2011-03-12,17:00:00,Clear/Partly Cloudy,18.86,44.0,22.0028,213,Spring,2011,March,0,Saturday,0,2132
1615,2011-03-12,18:00:00,Clear/Partly Cloudy,17.22,54.0,11.0014,145,Spring,2011,March,0,Saturday,0,2132
1616,2011-03-12,19:00:00,Clear/Partly Cloudy,17.22,54.0,6.0032,112,Spring,2011,March,0,Saturday,0,2132
1617,2011-03-12,20:00:00,Clear/Partly Cloudy,16.400000000000002,57.99999999999999,7.0015,86,Spring,2011,March,0,Saturday,0,2132
1618,2011-03-12,21:00:00,Clear/Partly Cloudy,15.58,62.0,0.0,82,Spring,2011,March,0,Saturday,0,2132
1619,2011-03-12,22:00:00,Clear/Partly Cloudy,14.76,71.0,0.0,63,Spring,2011,March,0,Saturday,0,2132
1620,2011-03-12,23:00:00,Clear/Partly Cloudy,15.58,66.0,6.0032,49,Spring,2011,March,0,Saturday,0,2132
1621,2011-03-13,00:00:00,Clear/Partly Cloudy,15.58,62.0,7.0015,38,Spring,2011,March,0,Sunday,0,2417
1622,2011-03-13,01:00:00,Clear/Partly Cloudy,14.76,66.0,8.9981,33,Spring,2011,March,0,Sunday,0,2417
1623,2011-03-13,03:00:00,Clear/Partly Cloudy,13.940000000000001,76.0,8.9981,23,Spring,2011,March,0,Sunday,0,2417
1624,2011-03-13,04:00:00,Clear/Partly Cloudy,13.940000000000001,66.0,11.0014,13,Spring,2011,March,0,Sunday,0,2417
1625,2011-03-13,05:00:00,Clear/Partly Cloudy,14.76,62.0,8.9981,3,Spring,2011,March,0,Sunday,0,2417
1626,2011-03-13,06:00:00,Clear/Partly Cloudy,13.940000000000001,66.0,0.0,2,Spring,2011,March,0,Sunday,0,2417
1627,2011-03-13,07:00:00,Clear/Partly Cloudy,14.76,62.0,12.998000000000001,10,Spring,2011,March,0,Sunday,0,2417
1628,2011-03-13,08:00:00,Clear/Partly Cloudy,16.400000000000002,50.0,19.999499999999998,34,Spring,2011,March,0,Sunday,0,2417
1629,2011-03-13,09:00:00,Clear/Partly Cloudy,16.400000000000002,50.0,27.999299999999998,44,Spring,2011,March,0,Sunday,0,2417
1630,2011-03-13,10:00:00,Clear/Partly Cloudy,17.22,47.0,16.997899999999998,122,Spring,2011,March,0,Sunday,0,2417
1631,2011-03-13,11:00:00,Clear/Partly Cloudy,18.04,41.0,27.999299999999998,181,Spring,2011,March,0,Sunday,0,2417
1632,2011-03-13,12:00:00,Clear/Partly Cloudy,18.86,38.0,26.0027,194,Spring,2011,March,0,Sunday,0,2417
1633,2011-03-13,13:00:00,Clear/Partly Cloudy,18.86,38.0,26.0027,221,Spring,2011,March,0,Sunday,0,2417
1634,2011-03-13,14:00:00,Clear/Partly Cloudy,18.86,41.0,19.999499999999998,250,Spring,2011,March,0,Sunday,0,2417
1635,2011-03-13,15:00:00,Clear/Partly Cloudy,19.68,39.0,22.0028,304,Spring,2011,March,0,Sunday,0,2417
1636,2011-03-13,16:00:00,Clear/Partly Cloudy,18.86,41.0,26.0027,256,Spring,2011,March,0,Sunday,0,2417
1637,2011-03-13,17:00:00,Clear/Partly Cloudy,18.04,41.0,23.9994,241,Spring,2011,March,0,Sunday,0,2417
1638,2011-03-13,18:00:00,Clear/Partly Cloudy,16.400000000000002,43.0,23.9994,147,Spring,2011,March,0,Sunday,0,2417
1639,2011-03-13,19:00:00,Clear/Partly Cloudy,14.76,50.0,23.9994,101,Spring,2011,March,0,Sunday,0,2417
1640,2011-03-13,20:00:00,Clear/Partly Cloudy,13.120000000000001,56.99999999999999,19.999499999999998,77,Spring,2011,March,0,Sunday,0,2417
1641,2011-03-13,21:00:00,Clear/Partly Cloudy,12.299999999999999,56.00000000000001,16.997899999999998,58,Spring,2011,March,0,Sunday,0,2417
1642,2011-03-13,22:00:00,Clear/Partly Cloudy,12.299999999999999,56.00000000000001,22.0028,37,Spring,2011,March,0,Sunday,0,2417
1643,2011-03-13,23:00:00,Clear/Partly Cloudy,10.66,65.0,15.001299999999999,28,Spring,2011,March,0,Sunday,0,2417
1644,2011-03-14,00:00:00,Clear/Partly Cloudy,10.66,65.0,7.0015,11,Spring,2011,March,0,Monday,1,2046
1645,2011-03-14,01:00:00,Clear/Partly Cloudy,10.66,65.0,6.0032,1,Spring,2011,March,0,Monday,1,2046
1646,2011-03-14,02:00:00,Clear/Partly Cloudy,10.66,65.0,6.0032,1,Spring,2011,March,0,Monday,1,2046
1647,2011-03-14,03:00:00,Clear/Partly Cloudy,10.66,65.0,8.9981,3,Spring,2011,March,0,Monday,1,2046
1648,2011-03-14,05:00:00,Clear/Partly Cloudy,9.84,70.0,8.9981,8,Spring,2011,March,0,Monday,1,2046
1649,2011-03-14,06:00:00,Clear/Partly Cloudy,10.66,65.0,8.9981,28,Spring,2011,March,0,Monday,1,2046
1650,2011-03-14,07:00:00,Cloudy,11.48,61.0,0.0,88,Spring,2011,March,0,Monday,1,2046
1651,2011-03-14,08:00:00,Cloudy,12.299999999999999,56.00000000000001,8.9981,241,Spring,2011,March,0,Monday,1,2046
1652,2011-03-14,09:00:00,Clear/Partly Cloudy,13.120000000000001,53.0,22.0028,140,Spring,2011,March,0,Monday,1,2046
1653,2011-03-14,10:00:00,Clear/Partly Cloudy,13.940000000000001,42.0,16.997899999999998,84,Spring,2011,March,0,Monday,1,2046
1654,2011-03-14,11:00:00,Clear/Partly Cloudy,14.76,40.0,16.997899999999998,71,Spring,2011,March,0,Monday,1,2046
1655,2011-03-14,12:00:00,Clear/Partly Cloudy,15.58,37.0,0.0,94,Spring,2011,March,0,Monday,1,2046
1656,2011-03-14,13:00:00,Clear/Partly Cloudy,15.58,36.0,22.0028,75,Spring,2011,March,0,Monday,1,2046
1657,2011-03-14,14:00:00,Cloudy,15.58,34.0,0.0,79,Spring,2011,March,0,Monday,1,2046
1658,2011-03-14,15:00:00,Clear/Partly Cloudy,15.58,37.0,11.0014,101,Spring,2011,March,0,Monday,1,2046
1659,2011-03-14,16:00:00,Clear/Partly Cloudy,16.400000000000002,35.0,7.0015,107,Spring,2011,March,0,Monday,1,2046
1660,2011-03-14,17:00:00,Clear/Partly Cloudy,15.58,40.0,12.998000000000001,271,Spring,2011,March,0,Monday,1,2046
1661,2011-03-14,18:00:00,Clear/Partly Cloudy,14.76,40.0,7.0015,235,Spring,2011,March,0,Monday,1,2046
1662,2011-03-14,19:00:00,Clear/Partly Cloudy,14.76,43.0,8.9981,150,Spring,2011,March,0,Monday,1,2046
1663,2011-03-14,20:00:00,Clear/Partly Cloudy,13.940000000000001,46.0,15.001299999999999,129,Spring,2011,March,0,Monday,1,2046
1664,2011-03-14,21:00:00,Clear/Partly Cloudy,13.940000000000001,46.0,8.9981,63,Spring,2011,March,0,Monday,1,2046
1665,2011-03-14,22:00:00,Clear/Partly Cloudy,13.120000000000001,49.0,7.0015,47,Spring,2011,March,0,Monday,1,2046
1666,2011-03-14,23:00:00,Clear/Partly Cloudy,13.120000000000001,53.0,0.0,19,Spring,2011,March,0,Monday,1,2046
1667,2011-03-15,00:00:00,Clear/Partly Cloudy,13.120000000000001,53.0,0.0,14,Spring,2011,March,0,Tuesday,1,2056
1668,2011-03-15,01:00:00,Clear/Partly Cloudy,12.299999999999999,62.0,6.0032,10,Spring,2011,March,0,Tuesday,1,2056
